race_type,course_len,ground_state,class,体重帯,1着,2着,3着,着外
ダート,1200,不良,未勝利,480,0,2,0,7
ダート,1200,不良,未勝利,490,0,0,2,11
ダート,1200,不良,未勝利,500,1,0,1,8
ダート,1200,不良,未勝利,510,1,0,1,3
ダート,1200,不良,未勝利,520,1,0,0,1
ダート,1200,不良,未勝利,530,0,0,0,1
ダート,1200,不良,未勝利,540,0,0,0,1
ダート,1200,不良,未勝利,550,0,0,0,2
ダート,1200,全,1勝クラス,380,0,0,0,1
ダート,1200,全,1勝クラス,390,0,0,0,2
ダート,1200,全,1勝クラス,400,1,2,0,8
ダート,1200,全,1勝クラス,410,0,0,2,11
ダート,1200,全,1勝クラス,420,2,0,0,37
ダート,1200,全,1勝クラス,430,3,6,6,74
ダート,1200,全,1勝クラス,440,5,9,4,117
ダート,1200,全,1勝クラス,450,11,6,19,160
ダート,1200,全,1勝クラス,460,10,16,12,175
ダート,1200,全,1勝クラス,470,21,20,14,232
ダート,1200,全,1勝クラス,480,22,16,16,180
ダート,1200,全,1勝クラス,490,20,19,23,164
ダート,1200,全,1勝クラス,500,12,14,11,117
ダート,1200,全,1勝クラス,510,5,7,5,65
ダート,1200,全,1勝クラス,520,4,2,2,42
ダート,1200,全,1勝クラス,530,3,3,4,12
ダート,1200,全,1勝クラス,540,0,0,1,11
ダート,1200,全,1勝クラス,550,0,0,0,5
ダート,1200,全,2勝クラス,410,0,0,0,2
ダート,1200,全,2勝クラス,420,0,0,1,3
ダート,1200,全,2勝クラス,430,0,2,1,5
ダート,1200,全,2勝クラス,440,3,4,3,26
ダート,1200,全,2勝クラス,450,2,5,4,36
ダート,1200,全,2勝クラス,460,7,4,10,62
ダート,1200,全,2勝クラス,470,9,5,3,78
ダート,1200,全,2勝クラス,480,4,3,7,82
ダート,1200,全,2勝クラス,490,4,5,4,91
ダート,1200,全,2勝クラス,500,7,7,4,53
ダート,1200,全,2勝クラス,510,4,3,1,43
ダート,1200,全,2勝クラス,520,1,3,2,16
ダート,1200,全,2勝クラス,530,1,0,2,11
ダート,1200,全,2勝クラス,540,1,0,0,3
ダート,1200,全,2勝クラス,550,0,0,0,3
ダート,1200,全,3勝クラス,430,1,0,0,0
ダート,1200,全,3勝クラス,440,0,0,0,3
ダート,1200,全,3勝クラス,450,1,1,1,9
ダート,1200,全,3勝クラス,460,2,0,2,13
ダート,1200,全,3勝クラス,470,1,3,1,18
ダート,1200,全,3勝クラス,480,0,5,2,22
ダート,1200,全,3勝クラス,490,1,0,2,27
ダート,1200,全,3勝クラス,500,3,0,1,13
ダート,1200,全,3勝クラス,510,0,1,1,11
ダート,1200,全,3勝クラス,520,0,0,0,9
ダート,1200,全,3勝クラス,530,1,0,0,1
ダート,1200,全,3勝クラス,540,0,0,0,1
ダート,1200,全,all,380,0,0,0,13
ダート,1200,全,all,390,1,0,0,18
ダート,1200,全,all,400,1,2,2,51
ダート,1200,全,all,410,4,0,6,84
ダート,1200,全,all,420,4,6,8,151
ダート,1200,全,all,430,11,16,13,217
ダート,1200,全,all,440,17,29,14,332
ダート,1200,全,all,450,31,32,48,408
ダート,1200,全,all,460,43,47,41,476
ダート,1200,全,all,470,57,45,45,546
ダート,1200,全,all,480,42,46,40,447
ダート,1200,全,all,490,35,35,40,401
ダート,1200,全,all,500,31,27,25,243
ダート,1200,全,all,510,15,15,13,154
ダート,1200,全,all,520,11,8,6,83
ダート,1200,全,all,530,9,3,7,38
ダート,1200,全,all,540,1,0,1,22
ダート,1200,全,all,550,0,1,2,15
ダート,1200,全,オープン,450,0,0,0,2
ダート,1200,全,オープン,460,0,0,0,2
ダート,1200,全,オープン,470,0,1,1,2
ダート,1200,全,オープン,480,0,0,0,2
ダート,1200,全,オープン,490,0,1,0,5
ダート,1200,全,オープン,500,1,0,0,5
ダート,1200,全,オープン,510,0,0,1,2
ダート,1200,全,オープン,520,1,0,0,0
ダート,1200,全,オープン,530,0,0,0,1
ダート,1200,全,新馬,380,0,0,0,4
ダート,1200,全,新馬,400,0,0,1,4
ダート,1200,全,新馬,410,0,0,1,6
ダート,1200,全,新馬,420,0,0,1,7
ダート,1200,全,新馬,430,1,1,0,5
ダート,1200,全,新馬,440,1,1,0,14
ダート,1200,全,新馬,450,2,2,4,13
ダート,1200,全,新馬,460,2,3,2,17
ダート,1200,全,新馬,470,1,0,1,12
ダート,1200,全,新馬,480,1,2,0,8
ダート,1200,全,新馬,490,0,1,1,7
ダート,1200,全,新馬,500,2,1,0,5
ダート,1200,全,新馬,510,0,0,0,3
ダート,1200,全,新馬,520,1,0,0,1
ダート,1200,全,新馬,530,0,0,0,2
ダート,1200,全,新馬,540,0,0,0,1
ダート,1200,全,新馬,550,0,0,0,1
ダート,1200,全,未勝利,380,0,0,0,8
ダート,1200,全,未勝利,390,1,0,0,16
ダート,1200,全,未勝利,400,0,0,1,39
ダート,1200,全,未勝利,410,4,0,3,64
ダート,1200,全,未勝利,420,2,6,6,102
ダート,1200,全,未勝利,430,6,5,5,126
ダート,1200,全,未勝利,440,7,14,6,162
ダート,1200,全,未勝利,450,15,17,19,171
ダート,1200,全,未勝利,460,20,22,12,179
ダート,1200,全,未勝利,470,21,16,22,184
ダート,1200,全,未勝利,480,14,18,15,134
ダート,1200,全,未勝利,490,9,9,10,98
ダート,1200,全,未勝利,500,5,3,8,46
ダート,1200,全,未勝利,510,5,4,4,24
ダート,1200,全,未勝利,520,4,2,2,12
ダート,1200,全,未勝利,530,4,0,1,6
ダート,1200,全,未勝利,540,0,0,0,4
ダート,1200,全,未勝利,550,0,1,2,5
ダート,1200,稍重,1勝クラス,400,0,0,0,1
ダート,1200,稍重,1勝クラス,420,0,0,0,6
ダート,1200,稍重,1勝クラス,430,2,1,2,3
ダート,1200,稍重,1勝クラス,440,1,1,0,12
ダート,1200,稍重,1勝クラス,450,1,0,1,17
ダート,1200,稍重,1勝クラス,460,0,2,0,25
ダート,1200,稍重,1勝クラス,470,3,2,5,34
ダート,1200,稍重,1勝クラス,480,4,3,1,26
ダート,1200,稍重,1勝クラス,490,4,5,2,27
ダート,1200,稍重,1勝クラス,500,0,2,2,14
ダート,1200,稍重,1勝クラス,510,0,1,1,11
ダート,1200,稍重,1勝クラス,520,0,0,1,8
ダート,1200,稍重,1勝クラス,530,1,0,0,2
ダート,1200,稍重,1勝クラス,540,0,0,0,1
ダート,1200,稍重,2勝クラス,420,0,0,0,2
ダート,1200,稍重,2勝クラス,430,0,0,0,1
ダート,1200,稍重,2勝クラス,440,2,2,0,1
ダート,1200,稍重,2勝クラス,450,2,1,1,8
ダート,1200,稍重,2勝クラス,460,1,1,3,15
ダート,1200,稍重,2勝クラス,470,1,1,1,16
ダート,1200,稍重,2勝クラス,480,0,0,1,18
ダート,1200,稍重,2勝クラス,490,0,2,0,13
ダート,1200,稍重,2勝クラス,500,2,0,1,6
ダート,1200,稍重,2勝クラス,510,0,1,0,13
ダート,1200,稍重,2勝クラス,520,0,0,0,1
ダート,1200,稍重,2勝クラス,530,0,0,1,2
ダート,1200,稍重,2勝クラス,540,0,0,0,2
ダート,1200,稍重,3勝クラス,430,1,0,0,0
ダート,1200,稍重,3勝クラス,440,0,0,0,1
ダート,1200,稍重,3勝クラス,450,0,0,1,0
ダート,1200,稍重,3勝クラス,460,1,0,0,2
ダート,1200,稍重,3勝クラス,470,0,1,0,3
ダート,1200,稍重,3勝クラス,480,0,1,1,7
ダート,1200,稍重,3勝クラス,490,0,0,0,8
ダート,1200,稍重,3勝クラス,500,0,0,0,1
ダート,1200,稍重,3勝クラス,510,0,0,0,1
ダート,1200,稍重,3勝クラス,520,0,0,0,3
ダート,1200,稍重,all,380,0,0,0,1
ダート,1200,稍重,all,390,0,0,0,4
ダート,1200,稍重,all,400,0,0,1,9
ダート,1200,稍重,all,410,1,0,1,12
ダート,1200,稍重,all,420,1,1,1,29
ダート,1200,稍重,all,430,3,2,4,22
ダート,1200,稍重,all,440,6,5,0,47
ダート,1200,稍重,all,450,6,4,6,66
ダート,1200,稍重,all,460,4,8,6,73
ダート,1200,稍重,all,470,12,8,10,90
ダート,1200,稍重,all,480,6,7,7,81
ダート,1200,稍重,all,490,5,7,4,58
ダート,1200,稍重,all,500,4,5,5,29
ダート,1200,稍重,all,510,1,3,1,29
ダート,1200,稍重,all,520,0,1,1,15
ダート,1200,稍重,all,530,1,0,1,6
ダート,1200,稍重,all,540,0,0,0,3
ダート,1200,稍重,新馬,400,0,0,1,0
ダート,1200,稍重,新馬,420,0,0,0,1
ダート,1200,稍重,新馬,440,0,0,0,1
ダート,1200,稍重,新馬,450,0,0,0,2
ダート,1200,稍重,新馬,460,0,0,0,1
ダート,1200,稍重,新馬,500,1,1,0,0
ダート,1200,稍重,未勝利,380,0,0,0,1
ダート,1200,稍重,未勝利,390,0,0,0,4
ダート,1200,稍重,未勝利,400,0,0,0,8
ダート,1200,稍重,未勝利,410,1,0,1,11
ダート,1200,稍重,未勝利,420,1,1,1,20
ダート,1200,稍重,未勝利,430,0,0,2,18
ダート,1200,稍重,未勝利,440,2,2,0,26
ダート,1200,稍重,未勝利,450,3,3,3,33
ダート,1200,稍重,未勝利,460,2,4,0,23
ダート,1200,稍重,未勝利,470,6,4,3,30
ダート,1200,稍重,未勝利,480,2,2,4,24
ダート,1200,稍重,未勝利,490,1,0,2,7
ダート,1200,稍重,未勝利,500,1,1,2,6
ダート,1200,稍重,未勝利,510,0,1,0,3
ダート,1200,稍重,未勝利,520,0,1,0,1
ダート,1200,良,1勝クラス,380,0,0,0,1
ダート,1200,良,1勝クラス,390,0,0,0,2
ダート,1200,良,1勝クラス,400,0,2,0,4
ダート,1200,良,1勝クラス,410,0,0,2,9
ダート,1200,良,1勝クラス,420,2,0,0,26
ダート,1200,良,1勝クラス,430,1,5,3,58
ダート,1200,良,1勝クラス,440,4,6,4,89
ダート,1200,良,1勝クラス,450,7,6,13,112
ダート,1200,良,1勝クラス,460,8,12,10,112
ダート,1200,良,1勝クラス,470,15,15,6,149
ダート,1200,良,1勝クラス,480,15,11,12,121
ダート,1200,良,1勝クラス,490,11,9,15,108
ダート,1200,良,1勝クラス,500,8,10,8,84
ダート,1200,良,1勝クラス,510,4,2,4,41
ダート,1200,良,1勝クラス,520,4,1,0,29
ダート,1200,良,1勝クラス,530,2,2,4,7
ダート,1200,良,1勝クラス,540,0,0,0,9
ダート,1200,良,1勝クラス,550,0,0,0,5
ダート,1200,良,2勝クラス,410,0,0,0,2
ダート,1200,良,2勝クラス,420,0,0,1,0
ダート,1200,良,2勝クラス,430,0,2,1,4
ダート,1200,良,2勝クラス,440,1,2,3,22
ダート,1200,良,2勝クラス,450,0,2,3,22
ダート,1200,良,2勝クラス,460,5,3,5,37
ダート,1200,良,2勝クラス,470,7,3,2,54
ダート,1200,良,2勝クラス,480,2,3,4,53
ダート,1200,良,2勝クラス,490,4,2,4,67
ダート,1200,良,2勝クラス,500,5,6,3,45
ダート,1200,良,2勝クラス,510,4,2,1,25
ダート,1200,良,2勝クラス,520,1,3,1,13
ダート,1200,良,2勝クラス,530,0,0,1,7
ダート,1200,良,2勝クラス,540,1,0,0,1
ダート,1200,良,2勝クラス,550,0,0,0,2
ダート,1200,良,3勝クラス,440,0,0,0,2
ダート,1200,良,3勝クラス,450,1,1,0,9
ダート,1200,良,3勝クラス,460,1,0,2,11
ダート,1200,良,3勝クラス,470,1,1,1,12
ダート,1200,良,3勝クラス,480,0,4,1,14
ダート,1200,良,3勝クラス,490,1,0,2,18
ダート,1200,良,3勝クラス,500,3,0,1,10
ダート,1200,良,3勝クラス,510,0,1,0,8
ダート,1200,良,3勝クラス,520,0,0,0,4
ダート,1200,良,3勝クラス,530,0,0,0,1
ダート,1200,良,3勝クラス,540,0,0,0,1
ダート,1200,良,all,380,0,0,0,10
ダート,1200,良,all,390,0,0,0,11
ダート,1200,良,all,400,0,2,1,27
ダート,1200,良,all,410,3,0,5,59
ダート,1200,良,all,420,3,4,6,95
ダート,1200,良,all,430,6,11,7,162
ダート,1200,良,all,440,10,18,11,234
ダート,1200,良,all,450,18,26,32,270
ダート,1200,良,all,460,29,28,29,304
ダート,1200,良,all,470,38,29,28,365
ダート,1200,良,all,480,30,33,27,296
ダート,1200,良,all,490,25,21,26,274
ダート,1200,良,all,500,22,19,17,178
ダート,1200,良,all,510,11,8,9,94
ダート,1200,良,all,520,7,5,3,55
ダート,1200,良,all,530,6,2,5,23
ダート,1200,良,all,540,1,0,0,16
ダート,1200,良,all,550,0,1,2,10
ダート,1200,良,オープン,450,0,0,0,2
ダート,1200,良,オープン,460,0,0,0,2
ダート,1200,良,オープン,470,0,1,1,2
ダート,1200,良,オープン,480,0,0,0,2
ダート,1200,良,オープン,490,0,1,0,5
ダート,1200,良,オープン,500,1,0,0,5
ダート,1200,良,オープン,510,0,0,1,2
ダート,1200,良,オープン,520,1,0,0,0
ダート,1200,良,オープン,530,0,0,0,1
ダート,1200,良,新馬,380,0,0,0,4
ダート,1200,良,新馬,400,0,0,0,3
ダート,1200,良,新馬,410,0,0,1,5
ダート,1200,良,新馬,420,0,0,1,5
ダート,1200,良,新馬,430,1,1,0,4
ダート,1200,良,新馬,440,1,1,0,12
ダート,1200,良,新馬,450,2,2,3,9
ダート,1200,良,新馬,460,2,2,2,13
ダート,1200,良,新馬,470,1,0,1,10
ダート,1200,良,新馬,480,0,2,0,5
ダート,1200,良,新馬,490,0,0,0,4
ダート,1200,良,新馬,500,1,0,0,4
ダート,1200,良,新馬,510,0,0,0,1
ダート,1200,良,新馬,520,0,0,0,1
ダート,1200,良,新馬,530,0,0,0,1
ダート,1200,良,新馬,540,0,0,0,1
ダート,1200,良,新馬,550,0,0,0,1
ダート,1200,良,未勝利,380,0,0,0,5
ダート,1200,良,未勝利,390,0,0,0,9
ダート,1200,良,未勝利,400,0,0,1,20
ダート,1200,良,未勝利,410,3,0,2,43
ダート,1200,良,未勝利,420,1,4,4,62
ダート,1200,良,未勝利,430,4,2,2,89
ダート,1200,良,未勝利,440,4,8,3,105
ダート,1200,良,未勝利,450,8,14,12,105
ダート,1200,良,未勝利,460,11,10,10,108
ダート,1200,良,未勝利,470,12,9,15,125
ダート,1200,良,未勝利,480,12,12,10,88
ダート,1200,良,未勝利,490,8,9,5,66
ダート,1200,良,未勝利,500,3,2,4,28
ダート,1200,良,未勝利,510,3,3,2,12
ダート,1200,良,未勝利,520,1,0,2,7
ダート,1200,良,未勝利,530,4,0,0,3
ダート,1200,良,未勝利,540,0,0,0,2
ダート,1200,良,未勝利,550,0,1,2,1
ダート,1200,重,1勝クラス,400,1,0,0,3
ダート,1200,重,1勝クラス,410,0,0,0,2
ダート,1200,重,1勝クラス,420,0,0,0,1
ダート,1200,重,1勝クラス,430,0,0,1,12
ダート,1200,重,1勝クラス,440,0,1,0,11
ダート,1200,重,1勝クラス,450,2,0,4,18
ダート,1200,重,1勝クラス,460,2,1,0,30
ダート,1200,重,1勝クラス,470,1,2,2,42
ダート,1200,重,1勝クラス,480,1,2,2,19
ダート,1200,重,1勝クラス,490,5,4,5,21
ダート,1200,重,1勝クラス,500,3,1,0,11
ダート,1200,重,1勝クラス,510,0,2,0,8
ダート,1200,重,1勝クラス,520,0,1,1,2
ダート,1200,重,1勝クラス,530,0,1,0,3
ダート,1200,重,1勝クラス,540,0,0,0,1
ダート,1200,重,2勝クラス,420,0,0,0,1
ダート,1200,重,2勝クラス,450,0,1,0,1
ダート,1200,重,2勝クラス,460,1,0,2,10
ダート,1200,重,2勝クラス,470,1,1,0,5
ダート,1200,重,2勝クラス,480,1,0,1,8
ダート,1200,重,2勝クラス,490,0,0,0,6
ダート,1200,重,2勝クラス,500,0,1,0,2
ダート,1200,重,2勝クラス,510,0,0,0,2
ダート,1200,重,2勝クラス,520,0,0,0,1
ダート,1200,重,2勝クラス,530,0,0,0,1
ダート,1200,重,2勝クラス,550,0,0,0,1
ダート,1200,重,all,380,0,0,0,2
ダート,1200,重,all,390,0,0,0,2
ダート,1200,重,all,400,1,0,0,10
ダート,1200,重,all,410,0,0,0,9
ダート,1200,重,all,420,0,0,1,14
ダート,1200,重,all,430,2,2,2,25
ダート,1200,重,all,440,0,2,1,32
ダート,1200,重,all,450,4,1,8,40
ダート,1200,重,all,460,9,7,4,73
ダート,1200,重,all,470,4,6,3,61
ダート,1200,重,all,480,2,4,4,42
ダート,1200,重,all,490,5,4,6,41
ダート,1200,重,all,500,3,2,1,17
ダート,1200,重,all,510,1,2,1,16
ダート,1200,重,all,520,2,2,1,6
ダート,1200,重,all,530,0,1,1,6
ダート,1200,重,all,540,0,0,0,2
ダート,1200,重,all,550,0,0,0,3
ダート,1200,重,未勝利,380,0,0,0,2
ダート,1200,重,未勝利,390,0,0,0,2
ダート,1200,重,未勝利,400,0,0,0,7
ダート,1200,重,未勝利,410,0,0,0,7
ダート,1200,重,未勝利,420,0,0,1,12
ダート,1200,重,未勝利,430,2,2,1,13
ダート,1200,重,未勝利,440,0,1,1,21
ダート,1200,重,未勝利,450,2,0,4,21
ダート,1200,重,未勝利,460,6,6,2,33
ダート,1200,重,未勝利,470,2,3,1,14
ダート,1200,重,未勝利,480,0,2,1,15
ダート,1200,重,未勝利,490,0,0,1,14
ダート,1200,重,未勝利,500,0,0,1,4
ダート,1200,重,未勝利,510,1,0,1,6
ダート,1200,重,未勝利,520,2,1,0,3
ダート,1200,重,未勝利,530,0,0,1,2
ダート,1200,重,未勝利,540,0,0,0,1
ダート,1200,重,未勝利,550,0,0,0,2
ダート,1400,不良,1勝クラス,410,0,0,0,2
ダート,1400,不良,1勝クラス,420,1,0,0,2
ダート,1400,不良,1勝クラス,430,0,1,0,5
ダート,1400,不良,1勝クラス,440,0,1,0,7
ダート,1400,不良,1勝クラス,450,1,1,0,13
ダート,1400,不良,1勝クラス,460,1,1,2,15
ダート,1400,不良,1勝クラス,470,1,2,2,19
ダート,1400,不良,1勝クラス,480,1,1,0,16
ダート,1400,不良,1勝クラス,490,3,0,1,13
ダート,1400,不良,1勝クラス,500,0,1,2,11
ダート,1400,不良,1勝クラス,510,1,0,1,1
ダート,1400,不良,1勝クラス,520,0,0,1,3
ダート,1400,不良,1勝クラス,530,0,1,0,3
ダート,1400,不良,2勝クラス,430,0,0,1,0
ダート,1400,不良,2勝クラス,440,0,0,0,2
ダート,1400,不良,2勝クラス,450,0,0,0,3
ダート,1400,不良,2勝クラス,460,0,2,0,4
ダート,1400,不良,2勝クラス,470,1,0,0,6
ダート,1400,不良,2勝クラス,480,1,0,0,8
ダート,1400,不良,2勝クラス,490,0,1,0,6
ダート,1400,不良,2勝クラス,500,1,0,1,7
ダート,1400,不良,2勝クラス,510,0,1,1,8
ダート,1400,不良,2勝クラス,520,1,0,0,5
ダート,1400,不良,2勝クラス,530,0,0,1,1
ダート,1400,不良,3勝クラス,450,1,0,0,2
ダート,1400,不良,3勝クラス,460,0,1,0,2
ダート,1400,不良,3勝クラス,470,0,0,1,5
ダート,1400,不良,3勝クラス,480,1,0,0,1
ダート,1400,不良,3勝クラス,490,0,0,0,3
ダート,1400,不良,3勝クラス,500,0,0,0,8
ダート,1400,不良,3勝クラス,510,0,1,1,3
ダート,1400,不良,3勝クラス,520,0,0,0,1
ダート,1400,不良,3勝クラス,530,0,0,0,1
ダート,1400,不良,all,380,0,0,0,1
ダート,1400,不良,all,390,0,0,0,2
ダート,1400,不良,all,400,0,0,0,3
ダート,1400,不良,all,410,0,0,0,8
ダート,1400,不良,all,420,3,0,0,13
ダート,1400,不良,all,430,1,2,2,21
ダート,1400,不良,all,440,0,4,1,32
ダート,1400,不良,all,450,4,1,3,38
ダート,1400,不良,all,460,4,7,6,54
ダート,1400,不良,all,470,3,5,9,59
ダート,1400,不良,all,480,5,4,2,54
ダート,1400,不良,all,490,7,3,1,44
ダート,1400,不良,all,500,2,3,4,37
ダート,1400,不良,all,510,1,3,5,21
ダート,1400,不良,all,520,4,0,1,14
ダート,1400,不良,all,530,0,1,1,8
ダート,1400,不良,all,540,0,1,0,1
ダート,1400,不良,all,550,1,1,0,1
ダート,1400,不良,オープン,440,0,0,0,2
ダート,1400,不良,オープン,450,0,0,1,0
ダート,1400,不良,オープン,460,1,0,0,3
ダート,1400,不良,オープン,470,0,0,1,1
ダート,1400,不良,オープン,480,0,0,0,2
ダート,1400,不良,オープン,490,0,1,0,5
ダート,1400,不良,オープン,510,0,1,0,3
ダート,1400,不良,オープン,520,1,0,0,1
ダート,1400,不良,新馬,410,0,0,0,1
ダート,1400,不良,新馬,420,1,0,0,1
ダート,1400,不良,新馬,440,0,0,0,5
ダート,1400,不良,新馬,450,0,0,1,2
ダート,1400,不良,新馬,460,0,0,2,4
ダート,1400,不良,新馬,470,0,1,0,5
ダート,1400,不良,新馬,480,1,1,0,4
ダート,1400,不良,新馬,490,1,1,0,2
ダート,1400,不良,新馬,500,0,0,0,2
ダート,1400,不良,新馬,540,0,0,0,1
ダート,1400,不良,未勝利,380,0,0,0,1
ダート,1400,不良,未勝利,390,0,0,0,2
ダート,1400,不良,未勝利,400,0,0,0,3
ダート,1400,不良,未勝利,410,0,0,0,5
ダート,1400,不良,未勝利,420,1,0,0,10
ダート,1400,不良,未勝利,430,1,1,1,16
ダート,1400,不良,未勝利,440,0,3,1,16
ダート,1400,不良,未勝利,450,2,0,1,18
ダート,1400,不良,未勝利,460,2,3,2,26
ダート,1400,不良,未勝利,470,1,2,5,23
ダート,1400,不良,未勝利,480,1,2,2,23
ダート,1400,不良,未勝利,490,3,0,0,15
ダート,1400,不良,未勝利,500,1,2,1,9
ダート,1400,不良,未勝利,510,0,0,2,6
ダート,1400,不良,未勝利,520,2,0,0,4
ダート,1400,不良,未勝利,530,0,0,0,3
ダート,1400,不良,未勝利,540,0,1,0,0
ダート,1400,不良,未勝利,550,1,1,0,1
ダート,1400,全,1勝クラス,390,0,0,0,4
ダート,1400,全,1勝クラス,400,0,0,0,3
ダート,1400,全,1勝クラス,410,0,0,2,19
ダート,1400,全,1勝クラス,420,2,1,0,35
ダート,1400,全,1勝クラス,430,1,6,5,74
ダート,1400,全,1勝クラス,440,15,10,6,124
ダート,1400,全,1勝クラス,450,7,15,16,191
ダート,1400,全,1勝クラス,460,22,20,22,250
ダート,1400,全,1勝クラス,470,21,29,26,272
ダート,1400,全,1勝クラス,480,24,20,28,266
ダート,1400,全,1勝クラス,490,23,13,14,179
ダート,1400,全,1勝クラス,500,14,13,13,157
ダート,1400,全,1勝クラス,510,16,13,10,92
ダート,1400,全,1勝クラス,520,5,6,6,57
ダート,1400,全,1勝クラス,530,1,4,3,33
ダート,1400,全,1勝クラス,540,1,0,1,11
ダート,1400,全,1勝クラス,550,0,2,0,13
ダート,1400,全,2勝クラス,410,0,0,0,1
ダート,1400,全,2勝クラス,420,0,2,0,4
ダート,1400,全,2勝クラス,430,0,1,1,6
ダート,1400,全,2勝クラス,440,1,1,4,35
ダート,1400,全,2勝クラス,450,1,5,3,41
ダート,1400,全,2勝クラス,460,4,4,6,67
ダート,1400,全,2勝クラス,470,8,6,7,78
ダート,1400,全,2勝クラス,480,9,3,5,91
ダート,1400,全,2勝クラス,490,7,7,6,76
ダート,1400,全,2勝クラス,500,4,4,7,77
ダート,1400,全,2勝クラス,510,3,7,4,53
ダート,1400,全,2勝クラス,520,4,2,2,30
ダート,1400,全,2勝クラス,530,3,3,2,14
ダート,1400,全,2勝クラス,540,1,1,0,3
ダート,1400,全,2勝クラス,550,1,0,0,4
ダート,1400,全,3勝クラス,400,0,0,0,1
ダート,1400,全,3勝クラス,410,0,0,0,1
ダート,1400,全,3勝クラス,420,0,0,0,2
ダート,1400,全,3勝クラス,430,0,0,2,4
ダート,1400,全,3勝クラス,440,1,0,0,10
ダート,1400,全,3勝クラス,450,1,3,4,24
ダート,1400,全,3勝クラス,460,2,2,5,23
ダート,1400,全,3勝クラス,470,2,8,4,46
ダート,1400,全,3勝クラス,480,7,3,3,46
ダート,1400,全,3勝クラス,490,4,5,4,46
ダート,1400,全,3勝クラス,500,3,2,0,62
ダート,1400,全,3勝クラス,510,2,2,1,29
ダート,1400,全,3勝クラス,520,0,0,0,15
ダート,1400,全,3勝クラス,530,3,0,2,14
ダート,1400,全,3勝クラス,540,0,0,0,5
ダート,1400,全,3勝クラス,550,1,1,2,0
ダート,1400,全,all,380,0,0,0,11
ダート,1400,全,all,390,0,0,0,22
ダート,1400,全,all,400,0,0,2,39
