,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,テイクザスローン,牡3,57.0,高倉,武英,466(-2),66.4,14,栗東,2023103707,01130,サトノクラウン,トロイメント,ダイワメジャー,-0.7444238486305753,14,-1.6028386005365296,15,-0.7151642732060841,15,-2.0435466232294677,15,0.012478296038854622,0.011937404918588216
1,1,2,コスモフィレンツェ,牡3,57.0,幸,北出,482(0),3.7,1,栗東,2023107094,00732,コントレイル,タムニア,Nathaniel,2.0448616067538103,1,-0.3102161433581433,3,-0.11548438730402771,6,0.33793839126313013,3,0.13502714506266228,0.21422802340385338
2,2,3,リボンインザスカイ,牝3,55.0,団野,安田,482(+4),10.2,5,栗東,2023104882,01180,サートゥルナーリア,ココロノアイ,ステイゴールド,0.16257256992725205,6,-1.5902362246583162,14,-0.2950169640610065,10,-0.6098891704540098,7,0.05233410548421264,0.07771016535237821
3,2,4,ダーコ,牝3,54.0,☆田山,長谷川,446(-6),7.4,4,栗東,2023103497,01220,ロードカナロア,ノーワン,ハーツクライ,1.0541979684757126,4,0.7091684871622725,1,-0.20681004650688553,7,0.27482691371059215,4,0.12676872397265354,0.10711401170192669
4,3,5,スレイクイーン,牝3,55.0,コレット,吉岡,430(-8),29.8,10,栗東,2023105798,05691,ロードカナロア,キャトルフィーユ,ディープインパクト,-0.44759378539722106,11,0.16907649811431927,2,-0.22437711472450234,8,-1.08982132544108,9,0.03238567243049318,0.026598781429337505
5,3,6,バックドラフト,牡3,57.0,岩田望,友道,468(-12),13.7,6,栗東,2023105323,01174,キタサンブラック,ファディラー,Monsun,0.35909900598739203,5,-0.42153035584582,5,-0.10823950948865062,5,-0.012876797247038803,5,0.09507448568741712,0.05785720340104071
6,4,7,レッドブライトン,牡3,57.0,浜中,奥村豊,474(+4),7.1,3,栗東,2023107357,01115,ミッキーアイル,レーゲンボーゲン,フレンチデピュティ,1.7124804151412305,3,-0.4507360839741645,6,-0.026093658989768655,3,0.7252958370309126,1,0.19890618442855557,0.11163995585834614
7,4,8,ミーサーク,牡3,57.0,Ｍデムーロ,武幸,470(+16),20.0,8,栗東,2023104376,05212,キズナ,ヴィーゲンリート,Tiznow,-0.4272599553311642,10,-0.5990099881093355,7,0.07340737225333137,1,-1.489288193546664,10,0.021720342155430235,0.03963218432971288
8,5,9,オーマイラッキーン,牝3,55.0,秋山稔,高橋康,488(-4),37.0,11,栗東,2023102060,01181,マテラスカイ,メイショウキラリ,マンハッタンカフェ,-0.6411073605652663,12,-1.7437595533842165,17,-0.264178443027295,9,-1.8578146218048892,14,0.01502511027300556,0.021422802340385343
9,5,10,ニミッツハイウェイ,牡3,57.0,吉村,梅田,458(-8),39.3,12,栗東,2023103477,01216,ジャスタウェイ,デアリングエッジ,キングカメハメハ,-0.7332747546289651,13,-1.5174166826140592,12,-0.48725974936020805,12,-2.854628010867794,16,0.005545071030965836,0.020169050549472205
10,6,11,プロスト,牡3,57.0,田口,梅田,452(-6),14.5,7,栗東,2023101677,01208,アルアイン,エトヴァス,ハービンジャー,-0.30317633037183583,7,-1.5351262738507376,13,-0.4622751818995595,11,-1.5164560023626381,11,0.021138191734175946,0.054665081834086734
11,6,12,キョウエイクローム,牝3,55.0,渡辺竜,森田,416(-2),166.1,18,栗東,2023102343,05558,カリフォルニアクローム,ローズアダージョ,ディープインパクト,-0.8854181829156662,18,-1.713883323871066,16,-0.7847921240477761,18,-3.3970852905844326,18,0.00322344979485488,0.0047720872161002865
12,7,13,ドットカモン,牡3,57.0,西塚,笹田,480(0),120.0,16,栗東,2023104773,01200,ノーブルミッション,サンデーアゲイン,マーベラスサンデー,-0.7574780159607963,16,-1.221351405987806,10,-0.7784106900837293,17,-1.7769828311019504,12,0.01629005192909811,0.006605364054952147
13,7,14,メイショウタカネ,牝3,55.0,菱田,岡田,408(+2),54.2,13,栗東,2023105028,01144,レイデオロ,メイショウオウヒ,マンハッタンカフェ,-0.3739918239435891,9,-1.3644356682645569,11,-0.6576734592675011,14,-0.5985350926842563,6,0.052931697118971256,0.014624422261886672
14,7,15,マテンロウブリッジ,セ3,57.0,太宰,昆,440(-8),94.0,15,栗東,2023101525,01037,サトノクラウン,シェリール,サンデーサイレンス,-0.74615253442128,15,-2.207787055379684,18,-0.7345926671341393,16,-1.8086674541460188,13,0.015781999009772656,0.008432379644619762
15,8,16,テーオーシュテルン,牡3,57.0,加藤,梅田,510(-2),151.6,17,栗東,2023104546,01156,サトノダイヤモンド,タケノローマン,キングカメハメハ,-0.862896435043792,17,-1.013784874747532,9,-0.612856416225523,13,-2.8830117930099783,17,0.005389893621691413,0.005228520360120433
16,8,17,プシュパ,牡3,57.0,富田,藤原,474(-14),24.0,9,栗東,2023101156,01168,キズナ,ブルーストーン,コマンズ,-0.3408374142715081,8,-0.3536237014482005,4,-0.10135523398342773,4,-0.9197286290032574,8,0.03839045313845574,0.03302682027476073
17,8,18,ホウオウモチーヴ,牡3,57.0,松山,矢作,484(0),4.3,2,栗東,2023105281,01126,サートゥルナーリア,ギモーヴ,ハービンジャー,1.9303988751962644,2,-0.8818657601013375,8,0.016365003116383694,2,0.4536363080848345,2,0.15158912708872957,0.184335741068432
