,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,モズフラッシュ,牝3,55.0,古川吉,畑端,栗東,2022102085,01015,モズアスコット ,モズマッテタワ ,オレハマッテルゼ ,-0.9099069810614575,4
1,1,2,フォードスピリット,牡3,55.0,△吉村,清水久,栗東,2022106157,01216,ヘニーヒューズ Henny Hughes(米) ,ペイシャキャサリン ,スマートファルコン ,-3.540651037623833,15
2,2,3,タガノテツ,牡3,57.0,田中健,荒川,栗東,2022107135,01114,デクラレーションオブウォー ,タガノハツコイ ,ゴールドアリュール ,-3.261169910551627,14
3,2,4,エスタア,牡3,57.0,横山和,須貝,栗東,2022105004,01140,モーリス ,ブチコ ,キングカメハメハ ,-1.020316352489173,5
4,3,5,ティルナノーグ,牡3,57.0,高倉,武英,栗東,2022100137,01130,ミッキーアイル ,スマートオランプ ,キングズベスト King's Best(米) ,-2.9814567974905355,13
5,3,6,サイモンバズユー,牡3,57.0,Ｍデムーロ,牧浦,栗東,2022101424,05212,ノーブルミッション Noble Mission(英) ,スナップドラゴン ,ゼンノロブロイ ,-0.43574913800526804,2
6,4,7,モズケイスター,牡3,56.0,☆高杉,高柳大,栗東,2022102127,01213,モズアスコット ,モズレディーモー ,Uncle Mo (米) ,-1.164915948187831,7
7,4,8,コトリノサエズリ,牝3,55.0,田口,小崎,栗東,2022106858,01208,パイロ Pyro(米) ,マイグランクロア ,ゴールドアリュール ,-1.9256572015194264,11
8,5,9,バスキュラリティ,牡3,57.0,鮫島駿,羽月,栗東,2022100004,01157,リオンディーズ ,グランドクララ ,Frankel ,-1.5230218044142532,9
9,5,10,ソリスクラヴィス,牡3,57.0,モレイラ,西園正,栗東,2022104749,05509,ヘニーヒューズ Henny Hughes(米) ,クラーベセクレタ ,ワイルドラッシュ Wild Rush(米) ,-3.5952807245709937,16
10,6,11,サトノフォーミュラ,牡3,54.0,▲柴田裕,中竹,栗東,2022103241,01212,サトノダイヤモンド ,ポールポジションII Pole Position(英) ,Pivotal ,-2.638821743775885,12
11,6,12,ファントムブラッド,牡3,57.0,荻野琢,大久保,栗東,2022103372,01112,オーヴァルエース ,パイルーチェ ,ナカヤマフェスタ ,-1.1022248511002277,6
12,7,13,ドットゲット,牡3,56.0,☆西塚,笹田,栗東,2022103730,01200,ミッキーアイル ,アルファジップ ,City Zip (米) ,-1.1786702101234205,8
13,7,14,エイシンマールス,牡3,57.0,和田竜,今野,栗東,2022102624,01018,エイシンヒカリ ,エーシンアマゾーン ,ファルブラヴ Falbrav(愛) ,-1.7287105284319806,10
14,8,15,ブルロッソ,牝3,55.0,幸,森田,栗東,2022101757,00732,アドマイヤマーズ ,マンダラキッス ,サウスヴィグラス ,-0.630446563787858,3
15,8,16,ザックザク,牡3,57.0,西村淳,渡辺,栗東,2022100476,01171,フォーウィールドライブ Four Wheel Drive(米) ,ケージーハッピー ,ジェイドロバリー Jade Robbery(米) ,0.9851776367538534,1
